Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,CoverTypeBinary
3100.0,31.0,6.0,553.0,44.0,5248.0,219.0,228.0,145.0,1566.0,0
2991.0,138.0,15.0,67.0,17.0,366.0,241.0,234.0,118.0,930.0,0
3241.0,26.0,13.0,60.0,6.0,4388.0,213.0,211.0,132.0,924.0,0
2928.0,239.0,24.0,255.0,115.0,1477.0,169.0,252.0,213.0,402.0,1
3280.0,112.0,10.0,421.0,56.0,1290.0,238.0,229.0,121.0,2291.0,0
2847.0,304.0,7.0,150.0,24.0,2436.0,200.0,236.0,176.0,2245.0,1
3108.0,195.0,8.0,417.0,59.0,3072.0,219.0,247.0,163.0,1729.0,1
3179.0,34.0,23.0,630.0,-7.0,1861.0,209.0,183.0,99.0,1991.0,0
2902.0,357.0,17.0,661.0,172.0,306.0,191.0,207.0,152.0,1253.0,1
2998.0,135.0,7.0,301.0,33.0,5237.0,231.0,237.0,138.0,6005.0,0
2955.0,338.0,8.0,537.0,40.0,2870.0,202.0,228.0,165.0,1388.0,1
3269.0,142.0,8.0,216.0,29.0,5288.0,232.0,238.0,139.0,696.0,1
2891.0,270.0,14.0,42.0,4.0,875.0,182.0,244.0,201.0,680.0,1
2722.0,50.0,12.0,300.0,35.0,1620.0,225.0,214.0,122.0,466.0,1
3073.0,86.0,12.0,42.0,2.0,400.0,238.0,219.0,110.0,671.0,1
3008.0,313.0,15.0,0.0,0.0,3544.0,178.0,227.0,189.0,1871.0,0
3280.0,222.0,14.0,732.0,189.0,3894.0,202.0,252.0,185.0,752.0,1
3248.0,115.0,20.0,67.0,10.0,4631.0,250.0,217.0,86.0,3784.0,0
3066.0,304.0,5.0,30.0,5.0,1505.0,206.0,237.0,171.0,1742.0,0
3235.0,342.0,18.0,85.0,8.0,4362.0,179.0,209.0,167.0,1351.0,0
3237.0,65.0,13.0,579.0,-13.0,700.0,232.0,212.0,110.0,2612.0,0
3152.0,306.0,16.0,641.0,231.0,3098.0,174.0,229.0,195.0,2496.0,1
2996.0,344.0,21.0,108.0,22.0,1385.0,173.0,202.0,164.0,1319.0,1
3282.0,160.0,9.0,42.0,3.0,3341.0,230.0,242.0,144.0,1610.0,0
3064.0,9.0,6.0,108.0,5.0,1291.0,214.0,228.0,152.0,1781.0,1
2936.0,255.0,13.0,342.0,27.0,5692.0,190.0,248.0,195.0,3365.0,1
3303.0,10.0,11.0,256.0,27.0,1950.0,208.0,218.0,146.0,1383.0,0
3302.0,54.0,20.0,484.0,174.0,1390.0,227.0,192.0,89.0,2221.0,1
3298.0,198.0,4.0,534.0,111.0,5230.0,218.0,243.0,161.0,1080.0,1
2585.0,120.0,5.0,270.0,15.0,2860.0,229.0,235.0,140.0,2704.0,0
3260.0,13.0,9.0,499.0,37.0,6137.0,212.0,222.0,148.0,918.0,0
3237.0,70.0,17.0,591.0,30.0,1273.0,236.0,205.0,96.0,2506.0,1
3034.0,37.0,37.0,309.0,130.0,2264.0,192.0,135.0,51.0,1890.0,0
3117.0,74.0,17.0,95.0,-5.0,4964.0,238.0,205.0,92.0,1243.0,0
2952.0,304.0,11.0,285.0,75.0,1744.0,190.0,234.0,185.0,1201.0,1
2774.0,304.0,9.0,124.0,11.0,1706.0,196.0,236.0,180.0,1966.0,1
3192.0,298.0,21.0,360.0,116.0,4472.0,155.0,227.0,210.0,1332.0,0
3210.0,14.0,14.0,480.0,82.0,1406.0,206.0,210.0,140.0,1981.0,1
3124.0,143.0,12.0,192.0,-8.0,1052.0,237.0,237.0,129.0,1804.0,0
2867.0,124.0,11.0,95.0,14.0,2706.0,238.0,232.0,124.0,2419.0,0
3366.0,328.0,30.0,319.0,48.0,2773.0,135.0,190.0,187.0,2481.0,0
3198.0,117.0,12.0,67.0,-1.0,4478.0,240.0,229.0,118.0,2100.0,0
2825.0,264.0,7.0,30.0,-2.0,2674.0,203.0,243.0,179.0,2452.0,0
2699.0,87.0,5.0,175.0,17.0,1744.0,227.0,231.0,138.0,5750.0,1
3060.0,47.0,10.0,446.0,15.0,1771.0,224.0,218.0,128.0,2590.0,0
3207.0,17.0,10.0,810.0,83.0,2058.0,212.0,219.0,144.0,2345.0,0
3184.0,97.0,4.0,60.0,-3.0,5457.0,226.0,234.0,143.0,2988.0,1
3308.0,295.0,13.0,391.0,90.0,3988.0,184.0,236.0,192.0,1655.0,0
2673.0,151.0,17.0,90.0,0.0,1201.0,239.0,238.0,123.0,1708.0,1
3269.0,25.0,16.0,600.0,197.0,872.0,211.0,204.0,126.0,644.0,0
2790.0,5.0,17.0,124.0,26.0,900.0,195.0,204.0,143.0,570.0,1
3133.0,105.0,16.0,319.0,79.0,466.0,246.0,218.0,96.0,636.0,1
3078.0,342.0,3.0,663.0,35.0,751.0,213.0,235.0,159.0,819.0,1
3155.0,87.0,5.0,470.0,13.0,3410.0,227.0,231.0,138.0,3854.0,0
2757.0,132.0,19.0,182.0,86.0,2329.0,247.0,227.0,100.0,2553.0,1
3547.0,48.0,20.0,918.0,313.0,2326.0,223.0,191.0,94.0,1507.0,0
2884.0,37.0,9.0,379.0,36.0,1546.0,220.0,219.0,134.0,2813.0,0
3111.0,354.0,12.0,127.0,25.0,2977.0,200.0,218.0,156.0,2291.0,0
2675.0,32.0,7.0,277.0,-1.0,648.0,219.0,224.0,142.0,1074.0,1
2919.0,340.0,15.0,277.0,36.0,3055.0,188.0,217.0,168.0,1809.0,0
2877.0,65.0,14.0,90.0,0.0,510.0,233.0,210.0,106.0,1707.0,1
2819.0,93.0,14.0,162.0,16.0,2126.0,242.0,217.0,102.0,1624.0,1
3115.0,45.0,8.0,0.0,0.0,3805.0,223.0,223.0,135.0,67.0,0
2965.0,36.0,12.0,277.0,-7.0,1493.0,219.0,212.0,127.0,1680.0,1
3655.0,84.0,20.0,811.0,243.0,2826.0,244.0,202.0,80.0,1262.0,0
3034.0,310.0,12.0,492.0,184.0,5758.0,187.0,232.0,185.0,4986.0,1
2757.0,168.0,15.0,95.0,27.0,2881.0,230.0,245.0,142.0,2596.0,1
2883.0,335.0,4.0,175.0,3.0,3231.0,211.0,234.0,162.0,3923.0,1
3236.0,145.0,13.0,323.0,98.0,819.0,238.0,237.0,126.0,2358.0,1
2878.0,50.0,4.0,0.0,0.0,2233.0,222.0,231.0,145.0,2636.0,1
3093.0,99.0,28.0,258.0,77.0,3271.0,252.0,188.0,44.0,2084.0,1
2984.0,253.0,13.0,85.0,5.0,1989.0,189.0,248.0,197.0,1273.0,0
2810.0,296.0,21.0,300.0,-36.0,2591.0,157.0,229.0,210.0,175.0,0
2991.0,351.0,13.0,124.0,23.0,4004.0,196.0,217.0,159.0,2268.0,1
3257.0,64.0,18.0,543.0,50.0,1610.0,234.0,201.0,93.0,2791.0,0
3200.0,37.0,14.0,404.0,132.0,1248.0,219.0,209.0,123.0,258.0,0
3110.0,14.0,23.0,180.0,34.0,994.0,192.0,187.0,124.0,1565.0,1
3053.0,292.0,12.0,446.0,-15.0,1964.0,186.0,238.0,191.0,2440.0,1
2900.0,289.0,9.0,379.0,102.0,1885.0,194.0,239.0,185.0,968.0,1
3031.0,98.0,15.0,60.0,8.0,2617.0,243.0,218.0,100.0,1401.0,1
2975.0,223.0,11.0,30.0,5.0,690.0,206.0,250.0,180.0,1191.0,0
3168.0,17.0,5.0,192.0,29.0,2832.0,216.0,229.0,151.0,3577.0,0
2755.0,149.0,26.0,67.0,30.0,1359.0,243.0,228.0,98.0,1473.0,1
3335.0,49.0,21.0,319.0,128.0,2077.0,223.0,190.0,92.0,2174.0,0
2816.0,315.0,6.0,0.0,0.0,2385.0,203.0,235.0,171.0,2310.0,0
3179.0,69.0,8.0,242.0,55.0,5273.0,229.0,224.0,128.0,2407.0,1
2862.0,78.0,28.0,95.0,2.0,362.0,242.0,178.0,47.0,295.0,0
3120.0,156.0,18.0,228.0,49.0,153.0,238.0,239.0,123.0,918.0,1
2975.0,166.0,14.0,124.0,23.0,4147.0,231.0,244.0,141.0,2308.0,1
3368.0,151.0,19.0,642.0,203.0,1591.0,240.0,236.0,117.0,1245.0,0
3113.0,117.0,25.0,170.0,48.0,828.0,253.0,208.0,67.0,457.0,1
3019.0,338.0,13.0,42.0,8.0,4719.0,192.0,222.0,168.0,466.0,0
3038.0,233.0,7.0,190.0,55.0,2903.0,208.0,247.0,175.0,330.0,1
2910.0,347.0,9.0,30.0,3.0,3118.0,202.0,225.0,161.0,2305.0,1
2965.0,9.0,10.0,365.0,79.0,5768.0,209.0,221.0,149.0,4477.0,1
2979.0,45.0,16.0,134.0,1.0,5214.0,223.0,204.0,111.0,2628.0,1
2990.0,62.0,8.0,255.0,59.0,3771.0,227.0,223.0,130.0,2691.0,1
3228.0,20.0,5.0,323.0,37.0,3346.0,217.0,229.0,150.0,3675.0,0
3027.0,135.0,10.0,270.0,55.0,5250.0,236.0,236.0,131.0,4119.0,0
2549.0,218.0,27.0,162.0,64.0,1250.0,179.0,253.0,197.0,1224.0,1
2821.0,58.0,3.0,124.0,8.0,1194.0,222.0,233.0,147.0,569.0,1
3090.0,109.0,17.0,247.0,-12.0,1127.0,247.0,218.0,93.0,1008.0,0
3111.0,301.0,16.0,30.0,3.0,2508.0,173.0,231.0,198.0,691.0,1
2666.0,188.0,29.0,150.0,51.0,1366.0,208.0,246.0,152.0,2340.0,1
3122.0,146.0,7.0,319.0,107.0,503.0,230.0,239.0,142.0,1022.0,1
3289.0,141.0,3.0,30.0,1.0,5842.0,225.0,238.0,149.0,524.0,0
2920.0,134.0,21.0,134.0,26.0,1463.0,248.0,225.0,94.0,2621.0,1
2849.0,353.0,18.0,402.0,101.0,2524.0,187.0,207.0,156.0,780.0,1
3311.0,33.0,14.0,127.0,21.0,2039.0,216.0,209.0,125.0,1579.0,0
2812.0,12.0,8.0,30.0,3.0,2347.0,212.0,224.0,149.0,2310.0,0
3006.0,338.0,7.0,684.0,96.0,1530.0,205.0,230.0,164.0,2148.0,1
2519.0,332.0,18.0,30.0,0.0,1148.0,176.0,215.0,177.0,1739.0,1
3193.0,21.0,7.0,30.0,3.0,1261.0,216.0,226.0,147.0,1505.0,0
3057.0,88.0,19.0,134.0,7.0,3903.0,245.0,205.0,82.0,4042.0,1
3149.0,14.0,6.0,541.0,7.0,3483.0,215.0,228.0,150.0,3760.0,0
2670.0,332.0,10.0,30.0,5.0,2460.0,196.0,227.0,170.0,767.0,1
3014.0,165.0,5.0,598.0,95.0,5716.0,225.0,242.0,151.0,3280.0,1
3024.0,318.0,12.0,277.0,34.0,2982.0,189.0,229.0,180.0,830.0,0
2715.0,27.0,3.0,30.0,0.0,2491.0,218.0,232.0,151.0,4540.0,1
3063.0,234.0,27.0,800.0,-27.0,4123.0,164.0,251.0,215.0,1209.0,1
3238.0,22.0,15.0,108.0,14.0,1605.0,209.0,207.0,131.0,2440.0,0
2929.0,59.0,4.0,42.0,0.0,825.0,223.0,231.0,143.0,2181.0,1
2839.0,229.0,20.0,153.0,41.0,2156.0,187.0,254.0,199.0,1879.0,1
2886.0,4.0,13.0,95.0,19.0,4070.0,203.0,215.0,149.0,6205.0,1
3100.0,158.0,8.0,42.0,-5.0,5248.0,229.0,242.0,145.0,1365.0,0
3286.0,115.0,9.0,170.0,22.0,6071.0,236.0,232.0,127.0,247.0,0
3232.0,23.0,15.0,30.0,6.0,1410.0,210.0,206.0,129.0,708.0,0
2941.0,276.0,2.0,30.0,1.0,1772.0,213.0,239.0,164.0,283.0,1
3233.0,326.0,9.0,30.0,7.0,5776.0,199.0,231.0,171.0,785.0,0
3005.0,3.0,12.0,108.0,14.0,2098.0,203.0,216.0,150.0,1176.0,0
3031.0,10.0,5.0,771.0,164.0,6092.0,214.0,229.0,152.0,3635.0,1
3062.0,42.0,11.0,42.0,0.0,2202.0,222.0,215.0,127.0,1385.0,0
3249.0,180.0,1.0,636.0,135.0,4813.0,219.0,239.0,157.0,2763.0,0
3181.0,167.0,6.0,228.0,13.0,3470.0,225.0,242.0,151.0,524.0,1
3349.0,310.0,16.0,247.0,23.0,3717.0,176.0,228.0,191.0,1320.0,0
3060.0,198.0,21.0,30.0,3.0,2467.0,209.0,252.0,169.0,1024.0,1
2998.0,59.0,4.0,390.0,26.0,5356.0,223.0,231.0,143.0,6447.0,1
3226.0,94.0,13.0,499.0,139.0,1120.0,240.0,221.0,109.0,1911.0,0
3238.0,341.0,20.0,503.0,141.0,3924.0,174.0,206.0,169.0,1738.0,0
2541.0,101.0,8.0,95.0,2.0,2601.0,233.0,230.0,129.0,2512.0,1
3042.0,103.0,15.0,256.0,35.0,3045.0,244.0,219.0,100.0,1914.0,1
3152.0,58.0,9.0,537.0,39.0,3681.0,227.0,222.0,129.0,3507.0,0
2901.0,76.0,11.0,514.0,113.0,1260.0,234.0,220.0,117.0,1667.0,1
3323.0,123.0,14.0,484.0,100.0,3159.0,243.0,228.0,111.0,2793.0,0
2870.0,159.0,10.0,201.0,37.0,3807.0,231.0,242.0,142.0,3436.0,1
3142.0,19.0,10.0,60.0,16.0,2933.0,213.0,219.0,142.0,5465.0,0
2975.0,194.0,15.0,67.0,10.0,1276.0,216.0,251.0,165.0,459.0,0
2953.0,352.0,8.0,30.0,1.0,1106.0,206.0,226.0,158.0,2195.0,1
3216.0,155.0,16.0,497.0,2.0,646.0,237.0,240.0,128.0,2381.0,1
3155.0,168.0,10.0,150.0,23.0,6644.0,228.0,244.0,147.0,2128.0,1
2772.0,85.0,14.0,162.0,29.0,1621.0,239.0,216.0,104.0,2571.0,1
2930.0,147.0,29.0,90.0,-6.0,3274.0,244.0,222.0,86.0,1155.0,1
3141.0,84.0,18.0,95.0,3.0,5031.0,243.0,205.0,86.0,1224.0,0
2785.0,9.0,5.0,30.0,1.0,2201.0,215.0,230.0,153.0,1288.0,1
3255.0,196.0,17.0,433.0,118.0,785.0,214.0,252.0,166.0,4742.0,1
2700.0,63.0,18.0,335.0,-27.0,1423.0,233.0,202.0,94.0,4039.0,1
2886.0,207.0,16.0,518.0,105.0,1470.0,208.0,253.0,176.0,1543.0,1
3004.0,66.0,3.0,404.0,67.0,4796.0,222.0,233.0,147.0,1682.0,1
3145.0,160.0,8.0,30.0,3.0,3488.0,228.0,242.0,146.0,1624.0,1
2927.0,236.0,5.0,85.0,5.0,4458.0,211.0,245.0,172.0,4188.0,1
2861.0,60.0,9.0,457.0,82.0,1307.0,228.0,221.0,126.0,2746.0,1
2702.0,73.0,24.0,95.0,15.0,1574.0,240.0,188.0,66.0,424.0,1
2843.0,276.0,16.0,285.0,121.0,2382.0,176.0,242.0,205.0,418.0,0
3166.0,277.0,16.0,371.0,34.0,1242.0,174.0,241.0,206.0,1962.0,1
3047.0,37.0,7.0,376.0,-19.0,3456.0,220.0,224.0,139.0,2888.0,1
3052.0,283.0,9.0,0.0,0.0,190.0,196.0,241.0,184.0,573.0,0
3138.0,230.0,4.0,324.0,26.0,3421.0,214.0,243.0,166.0,981.0,1
2913.0,58.0,9.0,150.0,-2.0,4764.0,227.0,222.0,129.0,3495.0,1
3184.0,159.0,13.0,927.0,45.0,3178.0,233.0,242.0,137.0,2659.0,1
2974.0,348.0,12.0,30.0,7.0,2590.0,197.0,220.0,161.0,726.0,0
3358.0,283.0,24.0,175.0,48.0,3805.0,148.0,233.0,221.0,1110.0,0
2944.0,108.0,1.0,162.0,21.0,3961.0,220.0,237.0,154.0,4855.0,1
3163.0,11.0,8.0,85.0,0.0,1006.0,211.0,223.0,148.0,1333.0,0
2617.0,149.0,13.0,175.0,49.0,618.0,237.0,239.0,129.0,1872.0,1
3214.0,341.0,14.0,420.0,154.0,1608.0,191.0,219.0,167.0,2221.0,1
3194.0,295.0,19.0,67.0,11.0,2989.0,162.0,231.0,207.0,2412.0,0
2774.0,34.0,14.0,649.0,102.0,664.0,217.0,207.0,122.0,1300.0,1
3319.0,342.0,16.0,95.0,21.0,3623.0,186.0,214.0,166.0,1471.0,0
3003.0,359.0,21.0,272.0,61.0,4016.0,184.0,196.0,146.0,2469.0,1
3095.0,288.0,5.0,511.0,24.0,2571.0,207.0,239.0,171.0,1148.0,0
3212.0,54.0,12.0,120.0,5.0,1107.0,227.0,214.0,118.0,2407.0,0
3054.0,123.0,16.0,127.0,20.0,3816.0,246.0,226.0,103.0,2731.0,1
3225.0,61.0,9.0,30.0,3.0,466.0,227.0,222.0,128.0,1024.0,1
3014.0,76.0,10.0,395.0,42.0,5400.0,233.0,220.0,118.0,4078.0,0
2890.0,116.0,22.0,180.0,-21.0,721.0,251.0,213.0,78.0,691.0,0
2893.0,305.0,17.0,150.0,29.0,1999.0,172.0,229.0,197.0,972.0,1
2974.0,261.0,12.0,365.0,25.0,1554.0,189.0,246.0,195.0,1310.0,1
2799.0,118.0,9.0,30.0,-1.0,492.0,236.0,232.0,127.0,2506.0,1
2941.0,78.0,13.0,108.0,10.0,3872.0,236.0,216.0,109.0,1790.0,1
2291.0,30.0,32.0,90.0,46.0,150.0,192.0,153.0,77.0,908.0,1
3149.0,349.0,14.0,819.0,279.0,819.0,194.0,217.0,160.0,1740.0,1
3156.0,79.0,5.0,484.0,23.0,5457.0,226.0,231.0,139.0,1651.0,0
2989.0,147.0,27.0,942.0,194.0,2730.0,244.0,224.0,90.0,1184.0,1
2715.0,176.0,30.0,30.0,-13.0,1722.0,220.0,240.0,131.0,1266.0,1
3078.0,106.0,12.0,30.0,-4.0,870.0,241.0,225.0,111.0,2049.0,0
3048.0,275.0,24.0,484.0,234.0,1567.0,150.0,238.0,224.0,371.0,1
3033.0,304.0,5.0,162.0,4.0,1271.0,205.0,237.0,171.0,2700.0,0
2686.0,272.0,17.0,42.0,-3.0,1464.0,173.0,243.0,208.0,1445.0,1
2998.0,41.0,10.0,255.0,62.0,3813.0,221.0,219.0,132.0,2659.0,1
3403.0,186.0,10.0,395.0,10.0,3156.0,222.0,247.0,158.0,162.0,0
3092.0,300.0,20.0,150.0,48.0,150.0,161.0,228.0,206.0,2051.0,0
3403.0,216.0,25.0,443.0,148.0,3433.0,187.0,254.0,193.0,751.0,0
2829.0,333.0,14.0,30.0,9.0,2442.0,186.0,221.0,174.0,2343.0,0
2618.0,315.0,15.0,108.0,9.0,690.0,179.0,227.0,187.0,1530.0,1
2928.0,223.0,8.0,379.0,44.0,1448.0,210.0,248.0,174.0,1300.0,1
3388.0,243.0,12.0,330.0,48.0,3104.0,197.0,249.0,190.0,1884.0,0
3229.0,332.0,5.0,391.0,27.0,450.0,209.0,234.0,163.0,1530.0,1
3264.0,104.0,6.0,242.0,2.0,4040.0,230.0,233.0,136.0,2320.0,0
3096.0,277.0,14.0,659.0,180.0,3311.0,180.0,242.0,201.0,2106.0,0
3077.0,232.0,6.0,175.0,12.0,1500.0,211.0,245.0,172.0,1657.0,0
2892.0,14.0,26.0,162.0,48.0,2264.0,186.0,177.0,118.0,1849.0,0
3171.0,294.0,21.0,0.0,0.0,2348.0,156.0,229.0,211.0,2947.0,0
3066.0,246.0,6.0,268.0,26.0,5666.0,207.0,245.0,176.0,1987.0,1
2926.0,13.0,13.0,216.0,13.0,4603.0,207.0,214.0,142.0,5643.0,1
2722.0,106.0,6.0,277.0,39.0,3722.0,231.0,232.0,135.0,2413.0,1
3052.0,133.0,9.0,424.0,-5.0,1106.0,235.0,236.0,132.0,1477.0,1
2912.0,117.0,14.0,295.0,18.0,834.0,243.0,226.0,109.0,2457.0,1
2973.0,178.0,11.0,268.0,57.0,395.0,225.0,246.0,153.0,1440.0,1
3173.0,188.0,16.0,382.0,31.0,2313.0,219.0,250.0,159.0,841.0,0
3153.0,139.0,27.0,190.0,51.0,3925.0,248.0,220.0,81.0,2988.0,0
3186.0,43.0,10.0,495.0,44.0,1019.0,222.0,217.0,129.0,2603.0,0
2514.0,51.0,10.0,484.0,36.0,722.0,225.0,219.0,127.0,3680.0,1
3201.0,19.0,12.0,693.0,108.0,2977.0,211.0,214.0,138.0,3552.0,0
3331.0,204.0,19.0,319.0,90.0,3426.0,205.0,254.0,176.0,466.0,0
2984.0,112.0,15.0,272.0,45.0,390.0,245.0,223.0,103.0,2053.0,1
3061.0,72.0,4.0,256.0,11.0,1090.0,224.0,232.0,144.0,1704.0,1
3514.0,83.0,20.0,942.0,333.0,2546.0,243.0,201.0,78.0,1194.0,0
3186.0,263.0,16.0,390.0,76.0,1148.0,177.0,246.0,206.0,2708.0,0
2650.0,51.0,7.0,108.0,-1.0,1345.0,224.0,225.0,137.0,1022.0,1
2913.0,236.0,22.0,30.0,18.0,2631.0,176.0,253.0,208.0,1383.0,1
3007.0,188.0,9.0,446.0,-13.0,1406.0,221.0,247.0,159.0,1463.0,1
2799.0,120.0,22.0,424.0,122.0,1924.0,251.0,215.0,81.0,2089.0,1
3197.0,149.0,4.0,0.0,0.0,2675.0,225.0,239.0,149.0,854.0,0
3175.0,10.0,22.0,525.0,65.0,1136.0,191.0,190.0,131.0,1639.0,0
2879.0,155.0,5.0,192.0,26.0,2746.0,226.0,240.0,149.0,2356.0,0
2977.0,52.0,6.0,201.0,24.0,767.0,223.0,227.0,140.0,1956.0,1
2831.0,331.0,12.0,301.0,39.0,4174.0,190.0,224.0,173.0,5480.0,0
3258.0,208.0,6.0,400.0,-16.0,2742.0,216.0,245.0,165.0,418.0,0
3116.0,351.0,6.0,67.0,5.0,1442.0,210.0,230.0,159.0,1271.0,0
3350.0,126.0,13.0,579.0,21.0,918.0,241.0,231.0,116.0,4348.0,0
2615.0,14.0,10.0,95.0,5.0,3333.0,210.0,218.0,144.0,2737.0,0
2965.0,256.0,10.0,361.0,28.0,4207.0,196.0,247.0,189.0,1711.0,1
3052.0,238.0,6.0,90.0,-4.0,3277.0,209.0,245.0,174.0,1249.0,0
3280.0,90.0,10.0,150.0,-13.0,4039.0,236.0,224.0,118.0,2172.0,0
2940.0,121.0,19.0,90.0,-2.0,331.0,249.0,221.0,91.0,1177.0,0
2803.0,313.0,16.0,85.0,16.0,2005.0,175.0,226.0,191.0,2054.0,0
3051.0,100.0,4.0,470.0,83.0,2954.0,227.0,234.0,142.0,1176.0,0
2947.0,294.0,10.0,60.0,6.0,2106.0,191.0,238.0,187.0,503.0,0
3236.0,159.0,15.0,201.0,26.0,2220.0,235.0,241.0,132.0,1814.0,0
3315.0,317.0,9.0,192.0,47.0,3306.0,195.0,232.0,176.0,1760.0,0
3123.0,15.0,12.0,30.0,5.0,4203.0,209.0,215.0,142.0,1878.0,0
2995.0,1.0,11.0,0.0,0.0,1998.0,204.0,219.0,152.0,3483.0,0
2822.0,27.0,16.0,90.0,7.0,2680.0,211.0,203.0,124.0,3891.0,1
3231.0,140.0,14.0,285.0,66.0,1505.0,240.0,235.0,122.0,1605.0,0
2862.0,7.0,14.0,306.0,67.0,3236.0,202.0,212.0,145.0,1084.0,1
2971.0,348.0,16.0,454.0,118.0,2932.0,189.0,213.0,161.0,1595.0,1
3322.0,339.0,8.0,90.0,7.0,2352.0,203.0,228.0,164.0,2324.0,0
2915.0,17.0,13.0,335.0,63.0,3578.0,208.0,212.0,139.0,5265.0,1
2719.0,187.0,8.0,60.0,-10.0,1148.0,221.0,246.0,159.0,1682.0,1
3211.0,165.0,5.0,30.0,1.0,5835.0,224.0,241.0,152.0,959.0,0
3138.0,213.0,12.0,201.0,-4.0,2665.0,209.0,251.0,176.0,706.0,1
3096.0,113.0,7.0,335.0,-32.0,6261.0,233.0,233.0,132.0,2652.0,1
3128.0,122.0,12.0,395.0,105.0,2938.0,241.0,230.0,117.0,1134.0,1
2939.0,30.0,18.0,420.0,50.0,2458.0,212.0,199.0,118.0,1442.0,0
3247.0,7.0,8.0,350.0,23.0,6024.0,210.0,224.0,151.0,1032.0,0
3240.0,73.0,9.0,576.0,127.0,1233.0,230.0,223.0,126.0,2040.0,0
3076.0,315.0,3.0,30.0,1.0,3730.0,211.0,237.0,164.0,2147.0,0
3305.0,102.0,17.0,379.0,129.0,1717.0,246.0,215.0,91.0,2897.0,0
2754.0,11.0,8.0,30.0,4.0,2350.0,212.0,224.0,150.0,3994.0,1
3045.0,315.0,9.0,430.0,76.0,5474.0,197.0,233.0,176.0,895.0,1
2991.0,205.0,12.0,516.0,82.0,5735.0,213.0,251.0,171.0,2905.0,1
3159.0,212.0,12.0,150.0,-5.0,2871.0,210.0,251.0,176.0,912.0,1
3117.0,65.0,12.0,342.0,58.0,1860.0,232.0,215.0,113.0,3388.0,0
3242.0,39.0,20.0,268.0,78.0,4137.0,217.0,192.0,102.0,1974.0,0
3092.0,105.0,5.0,30.0,-2.0,1543.0,229.0,233.0,138.0,582.0,0
3259.0,276.0,15.0,797.0,108.0,3316.0,179.0,242.0,202.0,984.0,0
2913.0,348.0,18.0,335.0,109.0,2084.0,184.0,208.0,161.0,1207.0,0
3057.0,285.0,30.0,335.0,14.0,1731.0,123.0,224.0,233.0,3349.0,0
2972.0,252.0,5.0,376.0,56.0,5276.0,208.0,244.0,173.0,4348.0,1
3259.0,139.0,10.0,150.0,-4.0,1265.0,236.0,237.0,131.0,3061.0,1
3109.0,83.0,15.0,180.0,-3.0,690.0,239.0,213.0,101.0,1637.0,0
3376.0,349.0,15.0,890.0,84.0,2315.0,191.0,213.0,160.0,1142.0,0
3254.0,267.0,27.0,150.0,33.0,2126.0,143.0,239.0,230.0,3247.0,0
3112.0,24.0,9.0,270.0,64.0,1655.0,216.0,222.0,142.0,553.0,1
3289.0,309.0,14.0,604.0,99.0,755.0,182.0,230.0,188.0,702.0,0
3208.0,214.0,21.0,255.0,62.0,1231.0,195.0,254.0,188.0,4496.0,1
3263.0,248.0,4.0,365.0,29.0,360.0,211.0,243.0,170.0,792.0,0
2949.0,139.0,14.0,268.0,10.0,5919.0,241.0,235.0,120.0,3398.0,1
3284.0,167.0,27.0,212.0,81.0,2503.0,230.0,238.0,120.0,3087.0,1
3221.0,28.0,11.0,531.0,87.0,2429.0,216.0,215.0,134.0,3435.0,0
2888.0,115.0,12.0,67.0,18.0,1590.0,241.0,227.0,114.0,2203.0,1
3219.0,187.0,28.0,390.0,122.0,3081.0,210.0,247.0,152.0,808.0,0
2791.0,131.0,27.0,134.0,69.0,3348.0,251.0,213.0,71.0,1632.0,1
3303.0,346.0,12.0,382.0,76.0,1710.0,197.0,221.0,162.0,3023.0,0
2863.0,77.0,19.0,201.0,26.0,400.0,240.0,202.0,84.0,1680.0,1
2960.0,22.0,11.0,95.0,8.0,1250.0,213.0,217.0,139.0,408.0,0
3059.0,313.0,8.0,30.0,6.0,1622.0,198.0,234.0,176.0,1758.0,0
3148.0,228.0,16.0,418.0,92.0,3113.0,194.0,253.0,193.0,306.0,1
2929.0,271.0,29.0,67.0,28.0,2711.0,133.0,235.0,234.0,242.0,1
3027.0,296.0,8.0,457.0,-7.0,1788.0,197.0,238.0,180.0,2096.0,1
2997.0,102.0,15.0,210.0,41.0,4315.0,244.0,219.0,99.0,808.0,1
3008.0,4.0,24.0,258.0,63.0,2992.0,181.0,186.0,136.0,1561.0,0
3015.0,20.0,24.0,342.0,137.0,1982.0,196.0,183.0,115.0,2496.0,0
2721.0,355.0,11.0,30.0,0.0,2304.0,201.0,220.0,156.0,4134.0,1
3258.0,332.0,6.0,402.0,47.0,993.0,207.0,233.0,165.0,2343.0,1
2940.0,1.0,12.0,108.0,17.0,2173.0,203.0,218.0,152.0,2092.0,1
3157.0,13.0,4.0,295.0,27.0,876.0,215.0,231.0,152.0,2513.0,0
3339.0,103.0,16.0,384.0,48.0,1878.0,245.0,219.0,99.0,3013.0,0
2966.0,48.0,13.0,0.0,0.0,3717.0,224.0,211.0,119.0,1682.0,1
